toxic,severe_toxic,obscene,threat,insult,identity_hate,harassment,self_harm,extremism,comment_class
0.006585761684761614,0.05596027802397411,0.0002070343040555566,0.018648845059628175,0.022075921640707402,0.0148816296876931,0.14220187476063811,0.007976781078086822,0.015995104503018786,benign
0.056095267135425946,0.017807706372331554,0.006519613523776692,0.046492105584989195,0.07612189203585557,0.047418250416605086,0.02489785208514113,0.013028599449049673,0.05341466438562518,benign
0.02154089382229445,0.020458409792337873,0.011400837482867897,0.021210586245484723,0.0062243181181579005,0.0270141520822589,0.547383974988084,0.00041238005578923196,0.0011650530841717883,single_spike
0.008801791577560761,0.022956712211083984,0.008052018802003593,0.008877808859865118,0.03267765468231171,0.018987765894792126,0.0151678623905694,0.0774274623259375,0.006809204640003202,benign
0.06473256255610634,0.010027932101402418,0.016497413676495272,0.026306207542109782,0.046555865743890416,0.0006390315982949047,0.0032831208832455818,0.06639128341253929,0.021324425005174497,benign
0.3400025386525126,0.06544803295395879,0.09846314587268447,0.07824522475465251,0.04034742564613025,0.030966391896434204,0.008053211906443643,0.0007507734724729521,0.03210865069272062,single_spike
0.003517529167816997,0.020606218966733012,0.0017682852447373544,0.020742716536960384,0.015889691109128346,0.018355671468613215,0.01900152064810337,0.016471265710190336,0.019303126881912436,benign
0.020012264651197886,0.031925527657241465,0.010856984625997212,0.6155228197991082,0.04259131205663631,0.015882261317461312,0.008020739632109251,0.01776595265052806,0.005843294445554409,single_spike
0.6158734842754697,0.004818039832495423,0.11947112214203351,0.07156035221476009,0.04163208858690716,0.7135955778306173,0.002294794447015513,0.03527882519585058,0.010252351732793796,moderate_correlated
0.08706713623629446,0.014687665375694865,0.00864381621131637,0.016395615830966055,0.0020021919760238216,0.04833309515373202,0.001532718317599138,0.024668417248569025,0.0034060392229147726,benign
0.09664969847986889,0.010668625158906606,0.0391665490325503,0.01571548026745412,0.05180182526521725,0.001167083272931465,0.0094570213437812,0.015937078427572776,0.0013269006236098489,benign
0.017274915125630327,0.00013436367045336522,0.0068128462212876505,0.0070286802581380845,0.06390561384642668,0.05801478471958603,0.020485360600767014,0.000599399113533,0.0013477141135939347,benign
0.028361545030293613,0.11579005967116565,0.013836137320486603,0.033629515666182094,0.010455835830260479,0.013914068585665141,0.03025237891758634,0.027071338902317433,0.006036266828199052,benign
0.000246573759950201,0.048592467213614154,0.03551309947419138,0.015639444619045453,0.000790612290047878,0.006141236579440175,0.001091008428319332,0.0023015631535196817,0.012801975617666207,benign
0.009357401810641666,0.007254212456629503,0.0010056346200503251,0.023764277611514117,0.034308648342090214,0.01748803810968724,0.07080786843309768,0.030633028388841,0.016978664231904944,benign
0.05010583273472365,0.008809660838412493,0.024218205152724836,0.6162040882308295,0.0015354443594147195,0.037572624050513766,0.06406982933218175,0.6161050855122218,0.7621616557669537,moderate_correlated
0.009527022425510942,0.02150680203949617,0.11262029236991093,0.6084562756836139,0.016933698598532637,0.014405180500716512,0.024593962899350112,0.6168624636593485,0.6952474936726757,moderate_correlated
0.8154320415761492,0.8852071528289043,0.011452268953019483,0.018150357696978266,0.08125708490632318,0.7071255714314434,0.6876019158434148,0.029222689762286532,0.001443397238118574,severe_correlated
0.0096469854346666,0.014098217610663122,0.002797472270077253,0.5577992920610366,0.08412278416981545,0.006086708615472483,0.1184937196254702,0.032537147212210404,0.0028201866930529073,single_spike
0.6957806769117366,0.008778448849940019,0.03629392626128664,0.0479068919439904,0.02072313584788673,0.016269892922887025,0.0033504512586738314,0.09350079919417417,0.04068335531075487,single_spike
0.5732882636945201,0.49290625002213656,0.0017731122679088894,0.004018668548122246,0.09268259705726029,0.05688272851758446,0.012146036308201604,0.029500882828015287,0.0037459719295255896,moderate_correlated
0.012724171791676701,0.020970924049610463,0.004504467186592689,0.028945423365111137,0.023250409033842664,0.0026909407356478145,0.10158500662096695,0.026645915982552795,0.010313561951869088,benign
0.024124771157274884,0.024963805412275407,0.0314496670276425,0.05138347802928168,0.007985231563614805,0.0018668389409151624,0.03565045520116275,0.0028107511850402416,0.037438615033966345,benign
0.006235303028532775,0.004719368960059319,0.004626356103501204,0.013188683893416714,0.024802929275744273,0.036936617486352324,0.043472399859022196,0.035369535770533485,0.018947717516261696,benign
0.0035696808158239375,0.6864359562730673,0.003950453136664343,0.0021717007067758895,0.07063360192708439,0.0752304866103,0.060527561012485916,0.010878560969110381,0.08028970755982154,single_spike
0.013786132034267387,0.0097603160577974,0.009133559718403161,0.027523896984537395,0.026400198160955665,0.00475750680792795,0.07218313376579086,0.01930926328616374,0.08049100230956974,benign
0.022238336206537736,0.0014758662130686026,0.031185350858128826,0.023707016504683546,0.0034820335668894866,0.011728440941406622,0.03513498978808934,0.05187995470175246,0.026116889739509725,benign
0.7400403729556208,0.026074530462007042,0.013543580531249355,0.1401588588799024,0.005571510392485715,0.039682678392491726,0.01887402040076793,0.022579774460424522,0.035055116034094065,single_spike
0.017266833108468178,0.03283920396809111,0.021357121619724216,0.1079100375480368,0.00311701061999843,0.012436388623256842,0.005695716552334628,0.011153191655040888,0.004136120072014258,benign
0.0018571081538309195,0.00039989648929473814,0.0029133464000130503,4.053872395520063e-05,0.007686921155885118,0.014759244452760776,0.012669042109168324,0.08212494938833137,0.013298442690101797,benign
0.04906117186090803,0.0035722689661896734,0.009490647171516105,0.03322762418754143,0.0001504889126403541,0.004572761730633923,0.05431318174703834,0.04459268629348085,0.010445733888267703,benign
0.020181135928404457,0.016538496648288104,0.0132827338566793,0.007370817441202503,0.038866300581288746,0.00807051559518952,0.02296016228334334,0.011814910672101726,0.00598285493994651,benign
0.00715251219145573,0.04022242931573357,0.007322215955117843,0.02053866969214896,0.0017243451631011061,0.010796686104513505,0.0037848704501122193,0.022915836219789255,0.029474172465539617,benign
0.010280502379340797,0.007175059503752758,0.01812080607560095,0.019928526171553707,0.007784091941388805,0.04571328379916543,0.054361186497396005,0.024034153934609292,0.011800503464594688,benign
0.06272427979517353,0.0014857150689253696,0.037266801816890904,0.00227186057214492,0.010674788483164511,0.009464913427313757,0.012914982299132169,0.44617761242212683,0.010401396647278145,single_spike
0.010994124504648605,0.015797107837100456,0.007054432813503862,0.05274622370791907,0.035701131772357925,0.006370639627761944,0.008094234487956202,0.04895759470766311,0.027467895231356634,benign
0.4997755448288963,0.5869229331405766,0.43168198198675367,0.07197487308998698,0.4477341015406919,0.591925483421093,0.46423000406111514,0.03883353461645166,0.02833079587703519,moderate_correlated
0.008347794164397165,0.022558141286915006,0.04089482991928852,0.0545090053073327,0.02387842373812518,0.03508170899008928,0.01564510732760219,0.004945997777133435,0.012618720015260099,benign
0.07076707270846337,0.0037097987157434734,0.04549894814018633,0.0006210553691127046,0.01816095903860272,0.020864495898797807,0.007568326900549544,0.5470353915253358,0.4016399514753034,moderate_correlated
0.05159677691080245,0.046857021643167025,0.022634080846260188,0.011873792043868342,0.06372206992104813,0.0025810673676272475,0.023132593719268846,0.09307683452801291,0.06079077371982214,benign
0.00974979457493535,0.044872074564147726,0.022595947540747403,0.04921759534348065,0.1148467612036909,0.006400070265344049,0.003997874406926017,0.031415315030454805,0.0069773029933238905,benign
0.5572428781878965,0.013235219214412694,0.007597962830415152,0.00041307923066485864,0.00923238438725546,0.07419099302715763,0.04410635918742686,0.008280743490916918,0.09997349398255255,single_spike
0.6373428619644433,0.45959345958316655,0.28250495997197755,0.012973483675259492,0.6973591859487046,0.07029391798056009,0.4311191364498502,0.024466876899854086,0.004303616527789444,moderate_correlated
0.02510989147525274,0.03029565460237434,0.007885620122601168,0.03171634959653352,0.012115211861281375,0.012469529215019318,0.0015329059723111537,0.0016606798951007721,0.01669513029888078,benign
0.03662658099440836,0.008234723895529835,0.06387778948260169,0.00044283671134079275,0.01534668092237585,0.028863684398560737,0.007064301970354415,0.025382338810551554,0.0037069724548412517,benign
0.051292957617927765,0.017145616520053395,0.011512637834574242,0.737050639533419,0.06738420177307425,0.03257009760579752,0.08157247035560106,0.8319830701856707,0.6614701901045631,severe_correlated
0.06536161109708359,0.010072007248005504,0.051475656685635356,0.01069358429618094,0.04013904431143716,0.0032090366323850755,0.018455821153320503,0.07404041834735899,0.06754132030200415,benign
0.006608602121413836,0.04394712166490258,0.03952842360879786,0.0003266387572674614,0.008920779643348984,0.001451147323648837,0.047480896535956336,0.02658418189397188,0.05908251766397929,benign
0.002258005400303585,0.022817516489643693,0.0041477481671768094,0.004272072830908945,0.001299283737544291,0.009032867511048748,0.00480457644076165,0.011221117000623726,0.6856006809910893,single_spike
0.01492815970731727,0.005150636731708262,0.036497066676808756,0.008460045486342913,0.08438556524292849,0.13269600044264704,0.04182292097111943,0.04474937864228506,0.034850813949293166,benign
0.00828776640693135,0.011644030503877752,0.036555425919522516,0.04543027407201583,0.03899741951473781,0.08419758239423578,0.07528200811025,0.05066743446180158,0.001701866353819949,benign
0.004172445061921326,0.007086735392698878,0.005945673598941866,0.013139450125867331,0.0019420237799454205,0.0019871646813445967,0.049687797117197896,0.0097786126146851,0.026195131145152095,benign
0.024007719289200133,0.0349402831103242,0.03299989476864272,0.003632943524855498,0.0016976123323932412,0.053687016218588075,0.03626176288851947,0.026853984026463325,0.04112360371920043,benign
0.03721024883656166,0.02346111365829437,0.015214010517807148,0.003936349326431314,0.033702023873612985,0.006740729245846721,0.0008602345267022477,0.027822995200481954,0.00938222978536912,benign
0.060467827705340836,0.7645785270985122,0.5998658852361032,0.0038115796286298407,0.4478246798755456,0.8839436383034415,0.011433794495981175,0.009101787572411032,0.026119696065792956,severe_correlated
0.5939705344454058,0.6251768877538497,0.007216171117071837,0.03894328939388074,0.0220708311403665,0.5578850448663153,0.015765331723522458,0.009344376701589522,0.0035939502774466176,moderate_correlated
0.01067161572799073,0.035614080494476986,0.04674648995833301,0.006686288659441277,0.0059739284067537686,0.018068455875371345,0.6378224187682412,0.015626725444232326,0.033054273889500566,single_spike
0.035770463867522174,0.014830698861415845,0.00958397584003242,0.09266528009781877,0.003608927869571521,0.039296563755922276,0.0037110948341358423,0.015708786532864654,0.009338819138941542,benign
0.03225597002763341,0.020241983252313647,0.010668421009849292,0.006969769503786356,0.00023489168830310376,0.008285562307952188,0.056272758483861714,0.005092445874443301,0.017329042864545115,benign
0.00521084156356624,0.0341100640839127,0.058587246812504885,0.019087981118094274,0.006109560215786037,0.08746761369852513,0.03472555789915587,0.0652526083140535,0.0773460528260166,benign
0.0007119651231620805,0.04442197098918784,0.004536266206246862,0.014673905368956677,0.02372241606503342,0.008778600857116608,0.013250230813143499,0.016587605733553112,0.024581766197300646,benign
0.015581219712044212,0.0026971570046056864,0.014237841844972232,0.15269633710528252,0.0174482559355101,0.03855739190177158,0.01577053221112412,0.009875467654761667,0.02762987289633978,benign
0.04221087977996728,0.03242340697366284,0.01907400042929796,0.06145404343523707,0.006080733638095117,0.005876966120373974,0.007730691353516591,0.03670516984385487,0.010202167653035776,benign
0.005278971713956334,0.02823802161696253,0.023319461407977422,0.01878577426414922,0.01879914486880454,0.06255878641710315,0.009618525697104804,0.06224899871884658,0.023123622643178257,benign
0.07191526355847941,0.08398403805290289,0.05414190288735191,0.008659070057112455,0.008910113544084032,0.044486040398175455,0.009610236056643753,0.026122471526542533,0.02365835881147387,benign
0.061401302584535196,0.028936473196825158,0.005610046023412688,0.007106776272385549,0.03882011034093439,0.01886844822401041,0.021215590242713713,0.028090009977743774,0.00460720807531359,benign
0.10330667792437907,0.004545388757033319,0.006165986376159732,0.0029039910480210987,0.04482496271086027,0.010976376558385709,0.09398193309586739,0.05252860296332714,0.014556389841528112,benign
0.024580872381641635,0.022471581059711327,0.028170163082939185,0.013508866402988135,0.04321755164551044,0.007247976988252443,0.002792398870137646,0.08638839529082852,0.016682438904747045,benign
0.00947662896346313,0.012320641784821581,0.02394218060490304,0.06744397905081319,0.060077834282203174,0.0028531712433139916,0.03339107254290702,0.001693913032848188,0.009421726011842725,benign
0.0013418076218378251,0.0021740188024380125,0.018872714576908815,0.009223177197872506,0.013134644283649646,0.028408949494035673,0.0367245747943635,0.08605250895382584,0.022277947512439666,benign
0.08672608329883735,0.01978301116844339,0.0014037876976516939,0.018705816332162017,0.011863828503859326,0.04894548897871698,0.043260272215171584,0.039169513717885796,0.005794414365954004,benign
0.03164412219288925,0.7540860697842962,0.01020517859648236,0.0038012709156508917,0.028187220143127863,0.02861363889658066,0.003105684961874632,0.0032078588598035704,0.016544905722585438,single_spike
0.003669832678889188,0.02086910404341483,0.02214922734039449,0.028601653135298756,0.03701793896197629,0.028126343406116482,0.05020820428035756,0.00971913115834087,0.006289691629021879,benign
0.006285023686754515,0.03468974898409117,0.03181053415778987,0.0024483759889592648,0.11239817120470842,0.027294737323443376,0.012864102446912511,0.023627587043533634,0.0048808816255847395,benign
0.006645802057885052,0.07826249973757073,0.009681414583851605,0.05876865383823396,0.0272681021271205,0.007638393937692602,0.20167605061604135,0.030526571231548803,0.003867671855858334,benign
0.019332750265985063,0.017701597633208346,0.020552422221828872,0.039876652510424763,0.03665244834934344,0.011525615318603922,0.014067468737635619,0.027962773603746327,0.029814800780654335,benign
0.005610070604238861,0.02397493295677641,0.012499690956945178,0.04810189593664187,0.035999393647024265,0.08787844207057896,0.016271106542172453,0.009677361310386611,0.021154561691527383,benign
0.04218938329071059,0.002524705374409003,0.040683000867400274,0.0758855150566834,0.0025158326241872782,0.015127078874416132,0.0014781404372840776,0.024336697587763974,0.024145955299225034,benign
0.004781645171881527,0.0075256438327230635,0.09900217329931786,0.008095138046713838,0.03873274657710147,0.01094840831044595,0.02713957553866966,0.04609930939309437,0.0042930891957196175,benign
0.03235892395148408,0.0027828066442459436,0.07976195163415632,0.004491635355270198,0.03407040274424731,0.01865036336926292,0.028087414595173922,0.01753986419161227,0.021493015026423565,benign
0.011095832804113925,0.002256539970290888,0.0005163315952102291,0.06968182268973533,0.022129140421049194,0.020926854345445885,0.03362450891480237,0.05878235314049083,0.0277887914104185,benign
0.0028171356914050644,0.03139888858538142,0.008607972923598658,0.002047726470016592,0.05419982062397587,0.015366019854797854,0.021705452794310822,0.05629883472800684,0.01396887428080541,benign
0.8159120240516389,0.0006015052854240344,0.02204165180346544,0.032795068345682375,0.031418507607913065,0.6965165413250004,0.650978215240608,0.006467592550080654,0.0517308724642238,severe_correlated
0.01394491400091572,0.010987418021164737,0.012171530720860335,0.031510406351627995,0.0950552524658639,0.0421186988593022,0.01271402418668133,0.0028647730119429156,0.01003271337532866,benign
0.003609689844126722,0.05393367734592834,0.005933311551177336,0.04588492573740538,0.011332428234909969,0.03274714607274997,0.02139987576620174,0.07077275848575708,0.019250123765731746,benign
0.021778835225746133,0.01664895807653889,0.041786765794148244,0.019935023989039225,0.1477029218837154,0.12443094975579928,0.005174359990584756,0.03288463740974065,0.06047553392241221,benign
0.03340445298404578,0.8117788332115572,0.7235054838584818,0.022012643671355574,0.01595629433985053,0.03585465612092364,0.6302311493498041,0.03502124172621664,0.025306312322400267,severe_correlated
0.14781612889990578,0.0053643275215737056,0.022586060893866066,0.054499585553779435,0.03567101955023229,0.056341383302279766,0.03756979746155697,0.01893422151157504,0.013840903109044539,benign
0.022427878368677445,0.018610585115839788,0.7632755414809564,0.004129982989978658,0.44388485316553905,0.5033034075352856,0.49604468590073836,0.011562288944962508,0.013017321866605529,moderate_correlated
0.04797054430565177,0.014329288190285018,0.005312610952767177,0.03361779291917035,0.006030038541056119,0.043809043606898815,0.07115756081675369,0.00926680524830798,0.003067620774397811,benign
0.039610142378056226,0.007386689763735887,0.007537149412711951,0.015376659685484236,0.004741884536560544,0.0015752971128958995,0.0411046322997721,0.010007865842668924,0.014420870374000482,benign
0.024377683966358168,0.004325849150216266,0.0055520879435406465,0.011423403882642546,0.014114924832855296,0.033818400173421956,0.0036644946096393207,0.02858334967036435,0.031213430017841784,benign
0.005742896688498716,0.025632688359476775,6.145578025476195e-06,0.07572431555227006,0.018376517770142986,0.012218978600541466,0.01119646204006272,0.08441229075184652,0.033118505696357034,benign
0.0007747600639287018,0.0517721969739084,0.02140707337568651,0.03023225534691046,0.026969565164492556,0.011059327063879186,0.04503112252458824,0.0036677425932030525,0.008342963978236882,benign
0.012980165472240525,0.007195069718463377,0.001329754097677229,0.009025640147095906,0.025255021210706628,0.035975925886148896,0.0716359139624118,0.07052216136411872,0.0030174576929684884,benign
0.5341084834673322,0.5663784541917192,0.44514572369433886,0.005793012889962372,0.5534436050291788,0.5780289476363792,0.3569986139221437,0.004834001231514407,0.04899149793752977,moderate_correlated
0.041667380807189944,0.0005579694658519666,0.028750650187440347,0.013017140744847062,0.017716245350697286,0.0031406977736180334,5.0882406052355997e-05,0.06579038606752265,0.01720552464414342,benign
0.02211276732277651,0.012158704811421787,0.07646375162425395,0.006202776743103425,0.015760915165325108,0.01184082549904376,0.010415849822596976,0.008290176102157152,0.0022635774788476617,benign
0.002469133873212211,0.02648175536455548,0.0037908272813203746,0.02518272585213124,0.011041632246013464,0.01784506856863344,0.025560499107800325,0.0029432583762565314,0.009097790971594806,benign
0.024088574192541814,0.06517629034547547,0.018701210970392578,0.21625928961296126,0.059059884688355414,0.026578782898379623,0.004989719330966867,0.0026604545297323943,0.021651187816245,benign
0.5628748078498718,0.5974137115763528,0.5838510817024656,0.03112296170729735,0.0034697950209988844,0.42219509809089073,0.4786715433637527,0.007503007439716271,0.05064385286595077,moderate_correlated
0.015413056887482556,0.011646963576496196,0.003260472630767045,0.031776123999644953,0.04796710410098975,0.003172071506138041,0.050662402401841514,0.002591181804232962,0.014229223191801886,benign
0.02608837828091687,0.42790319246491837,0.040880248251171945,0.009122417258728798,0.09188602017452932,0.018502565897362464,0.0040451070472742575,0.008607932507974505,0.008721540979279086,single_spike
0.015665890048608418,0.010565724951388947,0.0021549913191098043,0.05938525293787267,0.03876077236326897,0.019926645406029824,0.008825924424831622,0.00626798639596054,0.010810002977535853,benign
0.02277413276243687,0.01394485201800212,0.028629965155377128,0.6478501387374234,7.888998499628412e-05,0.009532034495502174,0.0361192408784739,0.4823662416879553,0.5597072470150267,moderate_correlated
0.07201088501002002,0.0014106947238615903,0.003859391003696393,0.01007212899205198,0.04857925057783143,0.005561117404718107,0.014194452249301681,0.025290513633782312,0.04821493611390696,benign
0.04268901898172708,0.035623300059250546,0.027240397092748198,0.05956496541143204,0.5277776844407606,0.03337545846431954,0.040137705343755326,0.002936734919812116,0.04506107374357969,single_spike
0.035788758177044765,0.02471991437883311,0.02918350607478877,0.01172531202141469,0.12493116171385452,0.0718427160724462,0.011278986421161673,0.039455600930719224,0.0029082945543519676,benign
0.6276574452961805,0.4145248158105882,0.15276523771547273,0.006451931297047186,0.01778353976671337,0.4375580833161161,0.5408140291035911,0.004442014693354386,0.014567314881128331,moderate_correlated
0.728083872804914,0.9034633112035579,0.3426608283518122,0.09172693154421958,0.003710413267093844,0.9075263143183626,0.9986133030250747,0.033787395748091684,0.005903737856648346,severe_correlated
0.001220928285162733,0.09132954485856325,0.01845698167721072,0.007399690407942252,0.5406535240670926,0.015338203192469844,0.010679371132973101,0.0008109610323947054,0.005083893178739289,single_spike
0.03363538222858038,0.0020461808913459587,0.06763122082811183,0.007524939884638815,0.05454457167302112,0.012245955339920551,0.00451150101941145,0.006351723652564089,0.02511802987931143,benign
0.039814904356865605,0.024372214773516237,0.005825618152293294,0.015373923386911022,0.0028607893234125575,0.0205144784793977,0.0057131538558582665,0.013728729861509801,0.009806975779227161,benign
0.012702682908119229,0.019345906842468306,0.008728865196959914,0.0092776472282754,0.014735928178673842,0.05167928964691393,0.02769872427083711,0.05526322592618399,0.030073939674932798,benign
0.008462883432585515,0.0026016541947994753,0.07968789231684664,0.0025608799408635098,0.01475073607037824,0.013596665695719197,0.0019487667320870017,0.005596045595862496,0.009401067247176391,benign
0.07411301015858916,0.019254382949030358,0.0014319285251538007,0.004654635857567082,0.007366146660399282,0.007583539565389913,0.009262374237923126,0.011185654152895725,0.05011227391019196,benign
0.5936777693058625,0.016815173237901736,0.03523316120435924,0.052704329421444616,0.02293933128092624,0.7460425495163763,0.0033486545812012026,0.028145156185771462,0.008296848880098417,moderate_correlated
0.003228066130775543,0.028815318180578593,0.03125407350901723,0.0016974876133772701,0.012764579820915233,0.7016466862844482,0.5450943268643924,0.09879825693175291,0.012054099715397556,moderate_correlated
0.052308029402176597,0.003476537012275166,0.09036174680958058,0.6729332971219797,0.020789887474063063,1.5678178258655237e-05,0.022139808655685003,0.7977181936451896,0.8608789405736509,severe_correlated
0.005513857051641725,0.011634467125038085,0.058266267489687905,0.015884037269439384,0.018456798218485462,0.010031937270072015,0.0416979906225914,0.06579269297902286,0.006203540530361411,benign
0.04913766619752002,0.0008072760794332532,0.0714729333345266,0.009553480954138925,0.003540389284164401,0.08388704033773152,0.004381440552461856,0.017971947489871663,0.02197564435485157,benign
0.09634785587943048,0.01857344219978538,0.01468670649800193,0.024973631926657372,0.042567203100761404,0.059724362001114945,0.01690878612670457,0.005143136842455316,0.004013957428517359,benign
0.019860616340705885,0.01055048913455613,0.016780042850297727,0.020128779067775836,0.02330844654515011,0.019128546666815512,0.01000099577690131,0.01236898843109968,0.035143691358397615,benign
0.03351720496213978,0.00711244004518983,0.03986047514927794,0.016500075832502716,0.0044079722743770285,0.04005515464509901,0.0004639095568229581,0.010905103204078776,0.014073529924991814,benign
0.03198258503841776,0.00634947960800967,0.09393297487507707,0.003896662957386169,0.05397615263369336,0.02304684072379092,0.010601966487163333,0.07999392930981666,0.01413473612445255,benign
0.012159878940930676,0.025251446646131874,0.008728058517893522,0.038479569568150955,0.0016004021140363517,0.029857708797156535,0.03111105430390332,0.045165518899420214,0.061906912561333134,benign
0.386191788615576,0.4717620191788758,0.01127498193799469,0.004966737192547894,0.028753982290219506,0.6402200204544626,0.5250472139600515,0.016743624424382167,0.009480599674706372,moderate_correlated
0.011678867546682764,0.04159030748540501,0.04927668921934768,0.006534583869697803,0.06013736158280593,0.006902040663866176,0.03849879096256542,0.016539271428231462,0.014810880620101672,benign
0.0032817568034472513,0.0027695067230198685,0.014427412011706494,0.044849407044910174,0.040837196605040774,0.005268156108976716,0.013328721404712187,0.002800753741558874,0.010062889476789074,benign
0.0348573539656074,0.010053384536786883,0.033644715223356464,0.00514255372207578,0.003575377075699607,0.042704168765927836,0.025948263387442532,0.013629049182516721,0.010423253886942546,benign
